time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,0.9224417996906916,-0.9827975384585788,14.924207364885017,6.150761078475906,6.154801037037725,0.0,1.398439934191747,-1.4773398496225145,4.2731217085137505,-0.08210668543801339,-0.05501713669733051,0.0,441.93349778284573,443.9513629138753,440.6724860058873,440.2868373419513
2.2200000000000015,1.0090739557451764,-1.0742938545943004,15.183976550009357,6.145945087182014,6.151740848086831,0.0,1.4895371608652095,-1.5729823331155675,4.3851760031029325,-0.07682118328180378,-0.04399096944246472,0.0,462.45619345280573,463.3223976656743,464.5317322854535,464.94117134784346
2.2800000000000016,1.1011668749197165,-1.1715669855290844,15.449978108566995,6.140882916679809,6.149639226690688,0.0,1.5803731518688555,-1.6698853399444749,4.480927614034174,-0.107084897315512,-0.02136769452864111,0.0,458.366364392544,460.1603522270709,462.2900606714926,459.8929026708881
2.3400000000000016,1.1988934863231089,-1.2749280250492678,15.722801752371346,6.13433538465576,6.148284821817239,0.0,1.6772015678603345,-1.7760935128790991,4.612379556620726,-0.11355150241224823,-0.025100726008139142,0.0,473.09559411082427,472.80804466505805,472.0976637835466,471.58860941981186
2.4000000000000017,1.3022933370501923,-1.3846309520503437,16.002312775308447,6.12770100785481,6.14651690647905,0.0,1.7695215533005266,-1.8812857758935788,4.703978528400663,-0.10520178175386438,-0.04005658032069098,0.0,462.6441898291657,461.4647005993352,461.43467544127657,462.08308784441437
2.4600000000000017,1.410913636823484,-1.5003837501579078,16.28476617435326,6.122055749182593,6.144020539517978,0.0,1.8513196234056226,-1.9776583434337696,4.710833471738933,-0.07802709244269126,-0.04489975574957671,0.0,435.990868942193,435.58500531042364,435.795282539347,438.0530969819496
2.520000000000002,1.5248168946010208,-1.6224056373769935,16.569964371792278,6.117345095393777,6.1419168370086865,0.0,1.945584790445779,-2.090147341636318,4.795116260939083,-0.07949589166585663,-0.020393876422336824,0.0,460.45260258512275,462.3868811659886,462.0436727419242,461.92318004120773
2.580000000000002,1.6436343739499455,-1.7503780586347308,16.854844159869774,6.112593458299383,6.140780772634777,0.0,2.0150891708658674,-2.176032389696002,4.701074423028725,-0.07859717252212407,-0.016164741069174402,0.0,404.21751617912264,404.59853488462875,403.59220772592954,403.6676147777053
2.640000000000002,1.7670810128334336,-1.8841172184055153,17.137158854786325,6.107971740162835,6.140372858794763,0.0,2.0997876538589275,-2.2823595628287596,4.7091296320536715,-0.07406456292002139,0.0073329159295576415,0.0,437.2441300320794,439.1977421895858,438.38055935575204,438.75229480456034
2.700000000000002,1.8963611064573993,-2.025250577247791,17.4251333009275,6.103551586746507,6.14155519147705,0.0,2.209253442275761,-2.4224616418458873,4.888931197108082,-0.07289046811364651,0.03707711155444772,0.0,490.5689496589479,492.7728704726395,492.3657199412436,492.44894120792094
2.760000000000002,2.032169133988275,-2.1749089319261006,17.7239161488921,6.099377521984543,6.144330930802003,0.0,2.3171815650193572,-2.5665059698124066,5.069400182004406,-0.06363879487336559,0.06018021426576263,0.0,493.84523196075907,495.5476241499974,493.65862972263335,494.3377542737623
2.820000000000002,2.17363718082516,-2.332349171098056,18.028332739303217,6.095844310748806,6.148062447045275,0.0,2.3980011136222306,-2.6818571144746897,5.077600640496935,-0.05076732632690851,0.06593740846853957,0.0,442.7067320606316,443.18307023232234,443.88988676558216,444.9426161900236
2.880000000000002,2.3195249163259923,-2.4963064431503668,18.33071622859579,6.09247701579798,6.152760051538371,0.0,2.4645492280803767,-2.783746337993667,5.0020733862831905,-0.06986368475880404,0.09564118064495916,0.0,414.1306067028803,416.74073823609615,417.57632062984635,415.9042640386734
2.940000000000002,2.4691981328831196,-2.6662785228847743,18.62769378804403,6.088287937089982,6.1584517707737625,0.0,2.5241178763229644,-2.882442040126219,4.897541184236024,-0.06972677063267013,0.09325745255909783,0.0,404.2415154076064,404.0352357701815,406.65670117183225,406.66476337506884
3.000000000000002,2.6229456308669903,-2.8431852039561445,18.923118611915676,6.083617453253675,6.164076621176408,0.0,2.6001319860374434,-3.0148643150559113,4.949522102057856,-0.10364164285091751,0.09470933265313716,0.0,456.4900411967543,456.6130848888972,458.59356666880865,455.88602343796083
3.0600000000000023,2.7806797312514115,-3.027397394888079,19.21794560054619,6.077221516431292,6.169614647018353,0.0,2.6571811511298993,-3.1261443652881478,4.878171242971324,-0.11328257252869325,0.08698979598653762,0.0,418.2233930029355,417.55809802276667,417.045616924497,416.1916316465422
3.1200000000000023,2.9425533997917075,-3.2198919809202873,19.515556252473203,6.070118105026623,6.175030209177535,0.0,2.7378136333729755,-3.2909881257315994,5.0410666452780735,-0.1312987063140669,0.0961022754699907,0.0,490.64906668552715,491.3311702389325,492.4507108211162,491.1046931736988
3.1800000000000024,3.1084428478639543,-3.421112932628442,19.816734427102503,6.061723944064084,6.180648364720543,0.0,2.7912898835047715,-3.4171145812165378,4.9981118153305895,-0.16880116333079961,0.08818474641912115,0.0,429.03098848960485,428.36583202852086,431.3098222078391,428.10984400598903
3.2400000000000024,3.277555425782037,-3.630328139551624,20.11647873346191,6.052026880977376,6.185901545014131,0.0,2.8452340017720155,-3.5576144857322336,4.992979934845433,-0.1501626414569472,0.08625951616238946,0.0,441.56323160466076,441.4107577267466,441.9008289263037,443.4096126685242
3.3000000000000025,3.449737561301804,-3.848017029910836,20.415291343574687,6.0437518450716645,6.1908860156735805,0.0,2.893652582019857,-3.699467912219594,4.967177556798416,-0.1206886101679958,0.07579675598815229,0.0,436.5035270906037,435.6350695761917,434.87856525242927,437.3222108706449
